Year,Disease,Neighborhood,Case Count,"Crude Rate per 100,000 Population","Age-Adjusted Rate per 100,000 Population"
2004,Legionellosis,307 Gramercy Park - Murray Hill,5,3.9,3.4
2004,Legionellosis,308 Greenwich Village - Soho,3,3.6,3.7
2004,Legionellosis,309 Union Square - Lower East Side,3,1.5,1.5
2004,Legionellosis,310 Lower Manhattan,0,0,0
2004,Legionellosis,401 Long Island City - Astoria,0,0,0
2004,Legionellosis,402 West Queens,3,0.6,0.7
2004,Legionellosis,403 Flushing - Clearview,3,1.2,1
2004,Legionellosis,404 Bayside - Littleneck,1,1.2,0.9
2004,Legionellosis,405 Ridgewood - Forest Hills,0,0,0
2004,Legionellosis,406 Fresh Meadows,1,1.1,0.9
2004,Legionellosis,407 Southwest Queens,1,0.4,0.4
2004,Legionellosis,408 Jamaica,2,0.7,0.7
2004,Legionellosis,409 Southeast Queens,4,2,2
2004,Legionellosis,410 Rockaway,2,1.8,1.8
2004,Legionellosis,501 Port Richmond,0,0,0
2004,Legionellosis,502 Stapleton - St. George,2,1.7,1.8
2004,Legionellosis,503 Willowbrook,0,0,0
2004,Legionellosis,504 South Beach - Tottenville,1,0.5,0.6
2005,Legionellosis,101 Kingsbridge - Riverdale,2,2.2,1.5
2005,Legionellosis,102 Northeast Bronx,3,1.6,1.4
2005,Legionellosis,103 Fordham - Bronx Park,5,2,2.3
2005,Legionellosis,104 Pelham - Throgs Neck,6,2.1,2.1
2005,Legionellosis,105 Crotona - Tremont,2,1,1.1
2005,Legionellosis,106 High Bridge - Morrisania,1,0.5,0.8
2005,Legionellosis,107 Hunts Point - Mott Haven,1,0.8,0.8
2005,Legionellosis,201 Greenpoint,0,0,0
2005,Legionellosis,202 Downtown - Heights - Slope,1,0.5,0.5
2005,Legionellosis,203 Bedford Stuyvesant - Crown Heights,3,1,1
2005,Legionellosis,204 East New York,0,0,0
2005,Legionellosis,205 Sunset Park,0,0,0
2005,Legionellosis,206 Borough Park,3,0.9,0.9
2005,Legionellosis,207 East Flatbush - Flatbush,4,1.3,1.3
2005,Legionellosis,208 Canarsie - Flatlands,2,1,1
2005,Legionellosis,209 Bensonhurst - Bay Ridge,3,1.5,1.2
2005,Legionellosis,210 Coney Island - Sheepshead Bay,4,1.4,1.4
2005,Legionellosis,211 Williamsburg - Bushwick,2,1,1.2
2005,Legionellosis,301 Washington Heights - Inwood,6,2.3,2.6
2005,Legionellosis,302 Central Harlem - Morningside Heights,7,4.4,4.8
2005,Legionellosis,303 East Harlem,2,1.8,1.9
2005,Legionellosis,304 Upper West Side,5,2.3,1.9
2005,Legionellosis,305 Upper East Side,6,2.7,3.3
2005,Legionellosis,306 Chelsea - Clinton,8,5.8,5.4
2005,Legionellosis,307 Gramercy Park - Murray Hill,3,2.3,2
2005,Legionellosis,308 Greenwich Village - Soho,1,1.2,1.1
2005,Legionellosis,309 Union Square - Lower East Side,3,1.5,1.5
2005,Legionellosis,310 Lower Manhattan,0,0,0
2005,Legionellosis,401 Long Island City - Astoria,0,0,0
2005,Legionellosis,402 West Queens,5,1.1,1.1
2005,Legionellosis,403 Flushing - Clearview,3,1.2,0.9
2005,Legionellosis,404 Bayside - Littleneck,3,3.5,2.6
2005,Legionellosis,405 Ridgewood - Forest Hills,6,2.5,2.1
2005,Legionellosis,406 Fresh Meadows,0,0,0
2005,Legionellosis,407 Southwest Queens,10,3.8,4.1
2005,Legionellosis,408 Jamaica,4,1.4,1.5
2005,Legionellosis,409 Southeast Queens,1,0.5,0.5
2005,Legionellosis,410 Rockaway,2,1.8,1.7
2005,Legionellosis,501 Port Richmond,0,0,0
2005,Legionellosis,502 Stapleton - St. George,0,0,0
2005,Legionellosis,503 Willowbrook,0,0,0
2005,Legionellosis,504 South Beach - Tottenville,3,1.6,1.3
2006,Legionellosis,101 Kingsbridge - Riverdale,3,3.4,2.3
2006,Legionellosis,102 Northeast Bronx,2,1.1,0.9
2006,Legionellosis,103 Fordham - Bronx Park,8,3.2,3.7
2006,Legionellosis,104 Pelham - Throgs Neck,27,9.3,9.3
2006,Legionellosis,105 Crotona - Tremont,9,4.5,5.7
2006,Legionellosis,106 High Bridge - Morrisania,6,3,3.5
2006,Legionellosis,107 Hunts Point - Mott Haven,3,2.3,2.6
2006,Legionellosis,201 Greenpoint,0,0,0
2006,Legionellosis,202 Downtown - Heights - Slope,2,0.9,1
2006,Legionellosis,203 Bedford Stuyvesant - Crown Heights,5,1.6,1.7
2006,Legionellosis,204 East New York,3,1.7,2
2006,Legionellosis,205 Sunset Park,0,0,0
2006,Legionellosis,206 Borough Park,10,3.1,3.1
2006,Legionellosis,207 East Flatbush - Flatbush,6,2,2.1
2006,Legionellosis,208 Canarsie - Flatlands,4,2.1,1.8
2006,Legionellosis,209 Bensonhurst - Bay Ridge,1,0.5,0.4
2006,Legionellosis,210 Coney Island - Sheepshead Bay,5,1.7,1.3
2006,Legionellosis,211 Williamsburg - Bushwick,0,0,0
2006,Legionellosis,301 Washington Heights - Inwood,4,1.6,1.5
2006,Legionellosis,302 Central Harlem - Morningside Heights,7,4.4,4.6
2006,Legionellosis,303 East Harlem,8,7.3,7.6
2006,Legionellosis,304 Upper West Side,3,1.4,1.1
2006,Legionellosis,305 Upper East Side,7,3.2,2.6
2006,Legionellosis,306 Chelsea - Clinton,2,1.4,1.6
2006,Legionellosis,307 Gramercy Park - Murray Hill,5,3.8,3.2
2006,Legionellosis,308 Greenwich Village - Soho,1,1.2,1.1
2006,Legionellosis,309 Union Square - Lower East Side,5,2.5,2.4
2006,Legionellosis,310 Lower Manhattan,0,0,0
2006,Legionellosis,401 Long Island City - Astoria,1,0.5,0.5
2006,Legionellosis,402 West Queens,4,0.8,0.9
2006,Legionellosis,403 Flushing - Clearview,2,0.8,0.6
2006,Legionellosis,404 Bayside - Littleneck,2,2.3,2.1
2006,Legionellosis,405 Ridgewood - Forest Hills,9,3.8,3.3
2006,Legionellosis,406 Fresh Meadows,1,1.1,0.9
2006,Legionellosis,407 Southwest Queens,9,3.5,3.8
2006,Legionellosis,408 Jamaica,7,2.5,2.4
2006,Legionellosis,409 Southeast Queens,4,2.1,2.1
2006,Legionellosis,410 Rockaway,7,6.4,5.9
2006,Legionellosis,501 Port Richmond,0,0,0
2006,Legionellosis,502 Stapleton - St. George,3,2.5,2.6
2006,Legionellosis,503 Willowbrook,0,0,0
2006,Legionellosis,504 South Beach - Tottenville,0,0,0
2007,Legionellosis,101 Kingsbridge - Riverdale,4,4.5,3
2007,Legionellosis,102 Northeast Bronx,5,2.7,2.3
2007,Legionellosis,103 Fordham - Bronx Park,7,2.8,2.9
2007,Legionellosis,104 Pelham - Throgs Neck,12,4.1,4.1
2007,Legionellosis,105 Crotona - Tremont,14,6.9,8.2
2007,Legionellosis,106 High Bridge - Morrisania,11,5.5,6.6
2007,Legionellosis,107 Hunts Point - Mott Haven,3,2.3,3.3
2007,Legionellosis,201 Greenpoint,1,0.8,1
2007,Legionellosis,202 Downtown - Heights - Slope,5,2.3,2.5
2007,Legionellosis,203 Bedford Stuyvesant - Crown Heights,4,1.3,1.2
2007,Legionellosis,204 East New York,2,1.1,1.4
2007,Legionellosis,205 Sunset Park,1,0.8,0.9
2007,Legionellosis,206 Borough Park,13,3.9,4.1
2007,Legionellosis,207 East Flatbush - Flatbush,3,1,1.2
2007,Legionellosis,208 Canarsie - Flatlands,4,2.1,2
2007,Legionellosis,209 Bensonhurst - Bay Ridge,7,3.4,3
2007,Legionellosis,210 Coney Island - Sheepshead Bay,4,1.4,1.1
2007,Legionellosis,211 Williamsburg - Bushwick,1,0.5,0.6
2007,Legionellosis,301 Washington Heights - Inwood,6,2.4,2.5
2007,Legionellosis,302 Central Harlem - Morningside Heights,5,3.1,3.5
2007,Legionellosis,303 East Harlem,7,6.4,6.7
2007,Legionellosis,304 Upper West Side,7,3.2,2.6
2007,Legionellosis,305 Upper East Side,9,4.1,4
2007,Legionellosis,306 Chelsea - Clinton,2,1.4,1.5
2007,Legionellosis,307 Gramercy Park - Murray Hill,2,1.5,1.4
2007,Legionellosis,308 Greenwich Village - Soho,1,1.2,1.3
2007,Legionellosis,309 Union Square - Lower East Side,3,1.5,1.4
2007,Legionellosis,310 Lower Manhattan,1,2.1,3.2
2007,Legionellosis,401 Long Island City - Astoria,1,0.5,0.5
2007,Legionellosis,402 West Queens,4,0.8,0.9
2007,Legionellosis,403 Flushing - Clearview,3,1.2,0.9
2007,Legionellosis,404 Bayside - Littleneck,3,3.5,2.6
2007,Legionellosis,405 Ridgewood - Forest Hills,3,1.2,1
2007,Legionellosis,406 Fresh Meadows,3,3.2,2.8
2007,Legionellosis,407 Southwest Queens,5,1.9,2
2007,Legionellosis,408 Jamaica,7,2.5,2.5
2007,Legionellosis,409 Southeast Queens,3,1.6,1.4
2007,Legionellosis,410 Rockaway,1,0.9,0.8
2007,Legionellosis,501 Port Richmond,1,1.5,1.4
2007,Legionellosis,502 Stapleton - St. George,2,1.7,1.4
2007,Legionellosis,503 Willowbrook,2,2.4,2
2007,Legionellosis,504 South Beach - Tottenville,2,1.1,1.1
2008,Legionellosis,101 Kingsbridge - Riverdale,2,2.2,1.7
2008,Legionellosis,102 Northeast Bronx,6,3.2,2.8
2008,Legionellosis,103 Fordham - Bronx Park,5,2,2.4
2008,Legionellosis,104 Pelham - Throgs Neck,10,3.4,3.4
2008,Legionellosis,105 Crotona - Tremont,5,2.5,2.6
2008,Legionellosis,106 High Bridge - Morrisania,2,1,1
2008,Legionellosis,107 Hunts Point - Mott Haven,4,3,4
2008,Legionellosis,201 Greenpoint,0,0,0
2008,Legionellosis,202 Downtown - Heights - Slope,3,1.4,1.7
2008,Legionellosis,203 Bedford Stuyvesant - Crown Heights,8,2.5,2.7
2008,Legionellosis,204 East New York,4,2.2,2.5
2008,Legionellosis,205 Sunset Park,1,0.8,0.8
2008,Legionellosis,206 Borough Park,5,1.5,1.6
2008,Legionellosis,207 East Flatbush - Flatbush,4,1.3,1.2
2008,Legionellosis,208 Canarsie - Flatlands,3,1.5,1.7
2008,Legionellosis,209 Bensonhurst - Bay Ridge,3,1.4,1.2
2008,Legionellosis,210 Coney Island - Sheepshead Bay,8,2.7,2.3
2008,Legionellosis,211 Williamsburg - Bushwick,5,2.4,2.9
2008,Legionellosis,301 Washington Heights - Inwood,4,1.6,1.6
2008,Legionellosis,302 Central Harlem - Morningside Heights,1,0.6,0.7
2008,Legionellosis,303 East Harlem,2,1.8,1.8
2008,Legionellosis,304 Upper West Side,5,2.3,1.8
2008,Legionellosis,305 Upper East Side,6,2.7,2.2
2008,Legionellosis,306 Chelsea - Clinton,9,6.3,6
2008,Legionellosis,307 Gramercy Park - Murray Hill,4,3,2.7
2008,Legionellosis,308 Greenwich Village - Soho,1,1.2,1.1
2008,Legionellosis,309 Union Square - Lower East Side,5,2.5,2.4
2008,Legionellosis,310 Lower Manhattan,1,2,3.1
2008,Legionellosis,401 Long Island City - Astoria,2,0.9,1
2008,Legionellosis,402 West Queens,6,1.3,1.3
2008,Legionellosis,403 Flushing - Clearview,2,0.8,0.7
2008,Legionellosis,404 Bayside - Littleneck,2,2.3,1.7
2008,Legionellosis,405 Ridgewood - Forest Hills,2,0.8,0.7
2008,Legionellosis,406 Fresh Meadows,2,2.1,1.9
2008,Legionellosis,407 Southwest Queens,1,0.4,0.3
2008,Legionellosis,408 Jamaica,2,0.7,0.7
2008,Legionellosis,409 Southeast Queens,2,1,1
2008,Legionellosis,410 Rockaway,1,0.9,0.8
2008,Legionellosis,501 Port Richmond,0,0,0
2008,Legionellosis,502 Stapleton - St. George,2,1.6,1.4
2008,Legionellosis,503 Willowbrook,0,0,0
2008,Legionellosis,504 South Beach - Tottenville,1,0.5,0.5
2009,Legionellosis,101 Kingsbridge - Riverdale,6,6.6,4.9
2009,Legionellosis,102 Northeast Bronx,15,7.9,7.4
2009,Legionellosis,103 Fordham - Bronx Park,16,6.4,7.6
2009,Legionellosis,104 Pelham - Throgs Neck,19,6.4,6.3
2009,Legionellosis,105 Crotona - Tremont,8,3.9,5.1
2009,Legionellosis,106 High Bridge - Morrisania,4,1.9,2.3
2009,Legionellosis,107 Hunts Point - Mott Haven,4,3,3.3
2009,Legionellosis,201 Greenpoint,4,3.2,4.3
2009,Legionellosis,202 Downtown - Heights - Slope,0,0,0
2009,Legionellosis,203 Bedford Stuyvesant - Crown Heights,14,4.4,4.5
2009,Legionellosis,204 East New York,9,4.8,5.8
2009,Legionellosis,205 Sunset Park,0,0,0
2009,Legionellosis,206 Borough Park,2,0.6,0.6
2009,Legionellosis,207 East Flatbush - Flatbush,8,2.7,2.7
2009,Legionellosis,208 Canarsie - Flatlands,5,2.5,2.5
2009,Legionellosis,209 Bensonhurst - Bay Ridge,4,1.9,1.6
2009,Legionellosis,210 Coney Island - Sheepshead Bay,4,1.3,1
2009,Legionellosis,211 Williamsburg - Bushwick,6,2.9,3.4
2009,Legionellosis,301 Washington Heights - Inwood,9,3.6,3.5
2009,Legionellosis,302 Central Harlem - Morningside Heights,6,3.7,4.2
2009,Legionellosis,303 East Harlem,4,3.7,3.6
2009,Legionellosis,304 Upper West Side,4,1.8,1.5
2009,Legionellosis,305 Upper East Side,5,2.3,1.7
2009,Legionellosis,306 Chelsea - Clinton,3,2.1,2.1
2009,Legionellosis,307 Gramercy Park - Murray Hill,2,1.5,1.3
2009,Legionellosis,308 Greenwich Village - Soho,3,3.6,3.8
2009,Legionellosis,309 Union Square - Lower East Side,9,4.5,4.2
2009,Legionellosis,310 Lower Manhattan,0,0,0
2009,Legionellosis,401 Long Island City - Astoria,2,0.9,1
2009,Legionellosis,402 West Queens,6,1.2,1.3
2009,Legionellosis,403 Flushing - Clearview,5,1.9,1.5
2009,Legionellosis,404 Bayside - Littleneck,6,6.9,5.1
2009,Legionellosis,405 Ridgewood - Forest Hills,3,1.2,1
2009,Legionellosis,406 Fresh Meadows,2,2.1,1.8
2009,Legionellosis,407 Southwest Queens,8,3,2.9
2009,Legionellosis,408 Jamaica,11,3.8,3.7
2009,Legionellosis,409 Southeast Queens,5,2.6,2.5
2009,Legionellosis,410 Rockaway,0,0,0
2009,Legionellosis,501 Port Richmond,2,2.9,2.7
2009,Legionellosis,502 Stapleton - St. George,4,3.2,3
2009,Legionellosis,503 Willowbrook,1,1.2,1
2009,Legionellosis,504 South Beach - Tottenville,2,1.1,0.9
2009,Legionellosis,"999 NYC resident, neighborhood unknown",1,99999,99999
2010,Legionellosis,101 Kingsbridge - Riverdale,5,5.5,4.1
2010,Legionellosis,102 Northeast Bronx,6,3.1,2.8
2010,Legionellosis,103 Fordham - Bronx Park,10,4,5
2010,Legionellosis,104 Pelham - Throgs Neck,8,2.7,2.6
2010,Legionellosis,105 Crotona - Tremont,11,5.3,6.2
2010,Legionellosis,106 High Bridge - Morrisania,6,2.9,3.2
2010,Legionellosis,107 Hunts Point - Mott Haven,3,2.2,3
2010,Legionellosis,201 Greenpoint,4,3,4
2010,Legionellosis,202 Downtown - Heights - Slope,5,2.2,2.6
2010,Legionellosis,203 Bedford Stuyvesant - Crown Heights,6,1.9,1.9
2010,Legionellosis,204 East New York,4,2.1,2.4
2010,Legionellosis,205 Sunset Park,2,1.5,2.3
2010,Legionellosis,206 Borough Park,3,0.9,1
2010,Legionellosis,207 East Flatbush - Flatbush,7,2.3,2.1
2010,Legionellosis,208 Canarsie - Flatlands,1,0.5,0.6
2010,Legionellosis,209 Bensonhurst - Bay Ridge,2,0.9,0.8
2010,Legionellosis,210 Coney Island - Sheepshead Bay,4,1.3,1
2010,Legionellosis,211 Williamsburg - Bushwick,6,2.8,3.4
2010,Legionellosis,301 Washington Heights - Inwood,5,2,1.9
2010,Legionellosis,302 Central Harlem - Morningside Heights,1,0.6,0.6
2010,Legionellosis,303 East Harlem,4,3.6,3.7
2010,Legionellosis,304 Upper West Side,3,1.4,1.1
2010,Legionellosis,305 Upper East Side,5,2.3,1.7
2010,Legionellosis,306 Chelsea - Clinton,3,2,2.1
2010,Legionellosis,307 Gramercy Park - Murray Hill,7,5.2,4.5
2010,Legionellosis,308 Greenwich Village - Soho,6,7.2,7.4
2010,Legionellosis,309 Union Square - Lower East Side,4,2,1.8
2010,Legionellosis,310 Lower Manhattan,0,0,0
2010,Legionellosis,401 Long Island City - Astoria,1,0.5,0.3
2010,Legionellosis,402 West Queens,7,1.4,1.5
2010,Legionellosis,403 Flushing - Clearview,2,0.8,0.8
2010,Legionellosis,404 Bayside - Littleneck,2,2.3,1.7
2010,Legionellosis,405 Ridgewood - Forest Hills,1,0.4,0.3
2010,Legionellosis,406 Fresh Meadows,2,2.1,1.8
2010,Legionellosis,407 Southwest Queens,3,1.1,0.9
2010,Legionellosis,408 Jamaica,5,1.7,1.7
2010,Legionellosis,409 Southeast Queens,2,1,1.2
2010,Legionellosis,410 Rockaway,4,3.5,3.1
2010,Legionellosis,501 Port Richmond,1,1.4,1.3
2010,Legionellosis,502 Stapleton - St. George,2,1.6,1.6
2010,Legionellosis,503 Willowbrook,1,1.2,1
2010,Legionellosis,504 South Beach - Tottenville,1,0.5,0.5
2011,Legionellosis,101 Kingsbridge - Riverdale,3,3.3,2.6
2011,Legionellosis,102 Northeast Bronx,13,6.8,5.7
2011,Legionellosis,103 Fordham - Bronx Park,10,3.9,4.3
2011,Legionellosis,104 Pelham - Throgs Neck,9,3,3
2011,Legionellosis,105 Crotona - Tremont,14,6.7,8.3
2011,Legionellosis,106 High Bridge - Morrisania,7,3.3,3.5
2011,Legionellosis,107 Hunts Point - Mott Haven,3,2.2,2.3
2011,Legionellosis,201 Greenpoint,7,5.2,7.2
2011,Legionellosis,202 Downtown - Heights - Slope,6,2.7,3.1
2011,Legionellosis,203 Bedford Stuyvesant - Crown Heights,11,3.5,3.6
2011,Legionellosis,204 East New York,2,1.1,1
2011,Legionellosis,205 Sunset Park,1,0.8,1.2
2011,Legionellosis,206 Borough Park,3,0.9,1
2011,Legionellosis,207 East Flatbush - Flatbush,6,2,1.8
2011,Legionellosis,208 Canarsie - Flatlands,4,2,2
2011,Legionellosis,209 Bensonhurst - Bay Ridge,5,2.4,2
2011,Legionellosis,210 Coney Island - Sheepshead Bay,5,1.7,1.2
2011,Legionellosis,211 Williamsburg - Bushwick,8,3.8,4.2
2011,Legionellosis,301 Washington Heights - Inwood,6,2.4,2.4
2011,Legionellosis,302 Central Harlem - Morningside Heights,4,2.4,2.3
2011,Legionellosis,303 East Harlem,4,3.6,3.6
2011,Legionellosis,304 Upper West Side,2,0.9,0.7
2011,Legionellosis,305 Upper East Side,10,4.5,3.7
2011,Legionellosis,306 Chelsea - Clinton,1,0.7,0.6
2011,Legionellosis,307 Gramercy Park - Murray Hill,6,4.4,3.8
2011,Legionellosis,308 Greenwich Village - Soho,2,2.4,2.3
2011,Legionellosis,309 Union Square - Lower East Side,3,1.5,1.3
2011,Legionellosis,310 Lower Manhattan,2,3.5,5
2011,Legionellosis,401 Long Island City - Astoria,2,0.9,0.9
2011,Legionellosis,402 West Queens,9,1.8,1.8
2011,Legionellosis,403 Flushing - Clearview,7,2.7,2.1
2011,Legionellosis,404 Bayside - Littleneck,1,1.1,0.8
2011,Legionellosis,405 Ridgewood - Forest Hills,5,2,1.7
2011,Legionellosis,406 Fresh Meadows,3,3.1,2.7
2011,Legionellosis,407 Southwest Queens,4,1.5,1.4
2011,Legionellosis,408 Jamaica,10,3.4,3.4
2011,Legionellosis,409 Southeast Queens,6,3,2.5
2011,Legionellosis,410 Rockaway,5,4.3,3.9
2011,Legionellosis,501 Port Richmond,0,0,0
2011,Legionellosis,502 Stapleton - St. George,2,1.6,1.5
2011,Legionellosis,503 Willowbrook,1,1.2,0.9
2011,Legionellosis,504 South Beach - Tottenville,4,2.1,1.9
2012,Legionellosis,101 Kingsbridge - Riverdale,2,2.2,1.5
2012,Legionellosis,102 Northeast Bronx,11,5.7,4.8
2012,Legionellosis,103 Fordham - Bronx Park,4,1.5,1.7
2012,Legionellosis,104 Pelham - Throgs Neck,7,2.3,2.2
2012,Legionellosis,105 Crotona - Tremont,7,3.3,3.9
2012,Legionellosis,106 High Bridge - Morrisania,7,3.3,3.9
2012,Legionellosis,107 Hunts Point - Mott Haven,3,2.1,2.5
2012,Legionellosis,201 Greenpoint,3,2.2,2.6
2012,Legionellosis,202 Downtown - Heights - Slope,3,1.3,1.7
2012,Legionellosis,203 Bedford Stuyvesant - Crown Heights,9,2.8,2.7
2012,Legionellosis,204 East New York,4,2.1,2.2
2012,Legionellosis,205 Sunset Park,0,0,0
2012,Legionellosis,206 Borough Park,3,0.9,0.9
2012,Legionellosis,207 East Flatbush - Flatbush,4,1.3,1.2
2012,Legionellosis,208 Canarsie - Flatlands,2,1,1
2012,Legionellosis,209 Bensonhurst - Bay Ridge,4,1.9,1.6
2012,Legionellosis,210 Coney Island - Sheepshead Bay,8,2.7,2.2
2012,Legionellosis,211 Williamsburg - Bushwick,4,1.9,2.3
2012,Legionellosis,301 Washington Heights - Inwood,6,2.4,2.3
2012,Legionellosis,302 Central Harlem - Morningside Heights,5,3,3
2012,Legionellosis,303 East Harlem,6,5.3,5.3
2012,Legionellosis,304 Upper West Side,4,1.8,1.4
2012,Legionellosis,305 Upper East Side,4,1.8,1.3
2012,Legionellosis,306 Chelsea - Clinton,4,2.6,2.5
2012,Legionellosis,307 Gramercy Park - Murray Hill,6,4.4,3.5
2012,Legionellosis,308 Greenwich Village - Soho,5,5.9,5.8
2012,Legionellosis,309 Union Square - Lower East Side,3,1.5,1.3
2012,Legionellosis,310 Lower Manhattan,1,1.7,2.7
2012,Legionellosis,401 Long Island City - Astoria,0,0,0
2012,Legionellosis,402 West Queens,4,0.8,0.8
2012,Legionellosis,403 Flushing - Clearview,3,1.1,0.8
2012,Legionellosis,404 Bayside - Littleneck,0,0,0
2012,Legionellosis,405 Ridgewood - Forest Hills,3,1.2,1
2012,Legionellosis,406 Fresh Meadows,1,1,0.9
2012,Legionellosis,407 Southwest Queens,4,1.5,1.6
2012,Legionellosis,408 Jamaica,11,3.7,3.3
2012,Legionellosis,409 Southeast Queens,8,4,3.7
2012,Legionellosis,410 Rockaway,3,2.6,2.5
2012,Legionellosis,501 Port Richmond,0,0,0
2012,Legionellosis,502 Stapleton - St. George,1,0.8,0.7
2012,Legionellosis,503 Willowbrook,2,2.3,1.8
2012,Legionellosis,504 South Beach - Tottenville,8,4.2,3.3
2013,Legionellosis,101 Kingsbridge - Riverdale,13,14,10.4
2013,Legionellosis,102 Northeast Bronx,10,5.1,4.6
2013,Legionellosis,103 Fordham - Bronx Park,11,4.2,4.3
2013,Legionellosis,104 Pelham - Throgs Neck,7,2.3,2.2
2013,Legionellosis,105 Crotona - Tremont,6,2.8,2.9
2013,Legionellosis,106 High Bridge - Morrisania,14,6.4,6.8
2013,Legionellosis,107 Hunts Point - Mott Haven,6,4.2,4.9
2013,Legionellosis,201 Greenpoint,7,4.9,5.6
2013,Legionellosis,202 Downtown - Heights - Slope,11,4.7,5.6
2013,Legionellosis,203 Bedford Stuyvesant - Crown Heights,15,4.7,4.8
2013,Legionellosis,204 East New York,5,2.7,2.6
2013,Legionellosis,205 Sunset Park,1,0.7,1.1
2013,Legionellosis,206 Borough Park,5,1.4,1.5
2013,Legionellosis,207 East Flatbush - Flatbush,3,1,1
2013,Legionellosis,208 Canarsie - Flatlands,9,4.6,4
2013,Legionellosis,209 Bensonhurst - Bay Ridge,3,1.4,1.2
2013,Legionellosis,210 Coney Island - Sheepshead Bay,7,2.3,1.8
2013,Legionellosis,211 Williamsburg - Bushwick,5,2.3,2.8
2013,Legionellosis,301 Washington Heights - Inwood,9,3.5,3.3
2013,Legionellosis,302 Central Harlem - Morningside Heights,13,7.9,8.1
2013,Legionellosis,303 East Harlem,7,6.2,6
2013,Legionellosis,304 Upper West Side,12,5.3,4.1
2013,Legionellosis,305 Upper East Side,11,4.9,3.8
2013,Legionellosis,306 Chelsea - Clinton,13,8.2,7
2013,Legionellosis,307 Gramercy Park - Murray Hill,13,9.6,7.6
2013,Legionellosis,308 Greenwich Village - Soho,5,5.9,5.6
2013,Legionellosis,309 Union Square - Lower East Side,5,2.5,2.2
2013,Legionellosis,310 Lower Manhattan,3,5.2,7.4
2013,Legionellosis,401 Long Island City - Astoria,5,2.3,2.3
2013,Legionellosis,402 West Queens,9,1.8,1.8
2013,Legionellosis,403 Flushing - Clearview,9,3.3,2.5
2013,Legionellosis,404 Bayside - Littleneck,0,0,0
2013,Legionellosis,405 Ridgewood - Forest Hills,4,1.6,1.4
2013,Legionellosis,406 Fresh Meadows,5,5.1,4.3
2013,Legionellosis,407 Southwest Queens,12,4.4,4
2013,Legionellosis,408 Jamaica,7,2.4,2.3
2013,Legionellosis,409 Southeast Queens,5,2.5,2.1
2013,Legionellosis,410 Rockaway,2,1.7,1.8
2013,Legionellosis,501 Port Richmond,1,1.4,1.3
2013,Legionellosis,502 Stapleton - St. George,6,4.8,4
2013,Legionellosis,503 Willowbrook,2,2.3,1.8
2013,Legionellosis,504 South Beach - Tottenville,5,2.6,2.2
2014,Legionellosis,101 Kingsbridge - Riverdale,0,0,0
2014,Legionellosis,102 Northeast Bronx,20,10.2,8.7
2014,Legionellosis,103 Fordham - Bronx Park,9,3.4,3.7
2014,Legionellosis,104 Pelham - Throgs Neck,8,2.6,2.4
2014,Legionellosis,105 Crotona - Tremont,14,6.5,7.8
2014,Legionellosis,106 High Bridge - Morrisania,6,2.7,2.7
2014,Legionellosis,107 Hunts Point - Mott Haven,7,4.9,5.7
2014,Legionellosis,201 Greenpoint,1,0.7,1
2014,Legionellosis,202 Downtown - Heights - Slope,4,1.7,2
2014,Legionellosis,203 Bedford Stuyvesant - Crown Heights,16,5,4.9
2014,Legionellosis,204 East New York,9,4.8,5.3
2014,Legionellosis,205 Sunset Park,1,0.7,1
2014,Legionellosis,206 Borough Park,3,0.8,0.9
2014,Legionellosis,207 East Flatbush - Flatbush,7,2.3,2.1
2014,Legionellosis,208 Canarsie - Flatlands,5,2.5,2.2
2014,Legionellosis,209 Bensonhurst - Bay Ridge,4,1.8,1.5
2014,Legionellosis,210 Coney Island - Sheepshead Bay,8,2.6,2.1
2014,Legionellosis,211 Williamsburg - Bushwick,6,2.8,3.3
2014,Legionellosis,301 Washington Heights - Inwood,3,1.2,1.2
2014,Legionellosis,302 Central Harlem - Morningside Heights,3,1.8,2
2014,Legionellosis,303 East Harlem,1,0.9,0.9
2014,Legionellosis,304 Upper West Side,6,2.7,2
2014,Legionellosis,305 Upper East Side,8,3.5,2.5
2014,Legionellosis,306 Chelsea - Clinton,6,3.8,3.6
